med_class,super_table_col_name,med_name,medication_id,med_name,med_name_generic,therapeutic_class,pharmacy_class,pharmacy_subclass,count_14,count_15,count_16,count_17,count_18,count_19,count_20,total
other,NULL,"IDARUCIZUMAB 2.5 GM/50ML IV SOLN""""",129598,"IDARUCIZUMAB 2.5 GM/50ML IV SOLN""""",idaruCIZUmab,Miscellaneous Products,Antidotes,Antidotes and Specific Antagonists,0,0,1,5,1,5,0,12
other,NULL,DEFEROXAMINE INFUSION,400131,DEFEROXAMINE INFUSION,NULL,NULL,NULL,NULL,0,0,0,1,0,11,0,12
other,NULL,"NELARABINE 5 MG/ML IV SOLN""""",70267,"NELARABINE 5 MG/ML IV SOLN""""",Nelarabine,Antineoplastic Agents,Antineoplastics,Antimetabolites,0,0,0,0,12,0,0,12
other,NULL,ANTITHYMOCYTE GLOBULIN (RABBIT) INFUSION,400087,ANTITHYMOCYTE GLOBULIN (RABBIT) INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,12,0,0,12
other,NULL,"CALCIUM CHLORIDE 20 MG/ML NS (NICU) IV SYRINGE""""",601069,"CALCIUM CHLORIDE 20 MG/ML NS (NICU) IV SYRINGE""""",NULL,NULL,NULL,NULL,0,0,0,0,0,0,12,12
other,NULL,CALCIUM CHLORIDE 10 G IN 1000ML INFUSION,900265,CALCIUM CHLORIDE 10 G IN 1000ML INFUSION,NULL,NULL,NULL,NULL,0,0,6,5,0,0,0,11
other,NULL,"STUDY GLIBENCLAMIDE (BIIB093) OR PLACEBO 5.67 MCG/ML INFUSION""""",900336,"STUDY GLIBENCLAMIDE (BIIB093) OR PLACEBO 5.67 MCG/ML INFUSION""""",NULL,NULL,NULL,NULL,0,0,0,0,0,0,11,11
other,NULL,"INVESTIGATIONAL HEMOPURE HBOC-201 1 UNIT/250 ML""""",600791,"INVESTIGATIONAL HEMOPURE HBOC-201 1 UNIT/250 ML""""",NULL,NULL,NULL,NULL,0,0,10,0,0,0,0,10
other,NULL,SODIUM CHLORIDE 0.9% STUDY IV,600476,SODIUM CHLORIDE 0.9% STUDY IV,Sodium Chloride,NULL,NULL,NULL,0,0,0,8,2,0,0,10
other,NULL,"FLUOROURACIL 5 GM/100ML IV SOLN""""",98249,"FLUOROURACIL 5 GM/100ML IV SOLN""""",Fluorouracil,Antineoplastic Agents,Antineoplastics,Antimetabolites,0,0,0,3,1,4,2,10
other,NULL,"OXYTOCIN 10 UNITS/250 ML NS-ANESTHESIA ONLY""""",900330,"OXYTOCIN 10 UNITS/250 ML NS-ANESTHESIA ONLY""""",NULL,NULL,NULL,NULL,0,0,0,0,0,2,8,10
other,NULL,"IMMUNE GLOBULIN (HUMAN) 10 GM/100ML- MD""""",600926,"IMMUNE GLOBULIN (HUMAN) 10 GM/100ML- MD""""",Immune Globulin (Human),Biological,Antisera,Immune Serums,0,0,0,0,0,6,4,10
other,NULL,"ATRACURIUM BESYLATE 100 MG/10ML IV SOLN""""",119119,"ATRACURIUM BESYLATE 100 MG/10ML IV SOLN""""",Atracurium Besylate,Neuromuscular Drugs,Neuromuscular Blockers,Nondepolarizing Muscle Relaxants,7,1,0,0,0,0,0,8
other,NULL,"THIAMINE HCL 100 MG/ML IJ SOLN""""",7876,"THIAMINE HCL 100 MG/ML IJ SOLN""""",Thiamine HCl,Nutritional Products,Vitamins,Water Soluble Vitamins,0,3,0,4,0,1,0,8
other,NULL,"INSULIN NOVOLIN REGULAR 100 UNIT/ML IJ SOLN""""",10289,"INSULIN NOVOLIN REGULAR 100 UNIT/ML IJ SOLN""""",Insulin Regular Human,Endocrine & Metabolic Drugs,Antidiabetic,Insulin,0,0,0,4,0,1,3,8
other,NULL,PANITUMUMAB CHEMO INFUSION,400202,PANITUMUMAB CHEMO INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,8,0,0,8
other,NULL,DOCETAXEL INFUSION,410016,DOCETAXEL INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,2,6,0,8
other,NULL,TOPOTECAN INFUSION,410038,TOPOTECAN INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,0,8,0,8
other,NULL,"STUDY MST-188/PLACEBO LOADING (55.1-80 KG)""""",900220,"STUDY MST-188/PLACEBO LOADING (55.1-80 KG)""""",NULL,NULL,NULL,NULL,0,6,1,0,0,0,0,7
other,NULL,IRON DEXTRAN IVPB (TEST DOSE),400172,IRON DEXTRAN IVPB (TEST DOSE),NULL,NULL,NULL,NULL,0,0,3,1,2,0,1,7
other,NULL,"GADOBUTROL 1 MMOL/ML IV SOLN""""",107784,"GADOBUTROL 1 MMOL/ML IV SOLN""""",Gadobutrol,Miscellaneous Products,Diagnostic Products,Miscellaneous Contrast Media,0,0,5,0,2,0,0,7
other,NULL,PERTUZUMAB INFUSION,420029,PERTUZUMAB INFUSION,NULL,NULL,NULL,NULL,0,0,0,6,1,0,0,7
other,NULL,"5-FU 5-DAY PORTABLE PUMP (2 ML/HR) 270ML""""",900118,"5-FU 5-DAY PORTABLE PUMP (2 ML/HR) 270ML""""",NULL,NULL,NULL,NULL,0,0,0,7,0,0,0,7
other,NULL,"BACTRIM DESENSITIZATION 3.2 MG/500 ML D5W""""",600348,"BACTRIM DESENSITIZATION 3.2 MG/500 ML D5W""""",NULL,NULL,NULL,NULL,0,0,0,0,1,2,4,7
other,NULL,PHENOBARBITAL (LUMINAL) IVPB >= 1000 MG,900337,PHENOBARBITAL (LUMINAL) IVPB >= 1000 MG,NULL,NULL,NULL,NULL,0,0,0,0,0,2,5,7
other,NULL,IV FLUID SYRINGE (NICU),600504,IV FLUID SYRINGE (NICU),NULL,NULL,NULL,NULL,1,4,1,0,0,0,0,6
other,NULL,BUFFERED 3% SALINE 500 ML,900531,BUFFERED 3% SALINE 500 ML,NULL,NULL,NULL,NULL,3,0,3,0,0,0,0,6
other,NULL,NIVOLUMAB CHEMO INFUSION,900229,NIVOLUMAB CHEMO INFUSION,NULL,Antineoplastic Agents,Antineoplastics,NULL,0,0,1,3,2,0,0,6
other,NULL,PANTOPRAZOLE SODIUM 40 MG IV SOLR,26226,PANTOPRAZOLE SODIUM 40 MG IV SOLR,Pantoprazole Sodium,Gastrointestinal Agents,Ulcer Drugs,Proton Pump Inhibitors,0,0,1,5,0,0,0,6
other,NULL,"MAGNESIUM SULFATE 2 GM/50ML IV SOLN""""",129087,"MAGNESIUM SULFATE 2 GM/50ML IV SOLN""""",Magnesium Sulfate,Nutritional Products,Minerals & Electrolytes,Magnesium,0,0,2,4,0,0,0,6
other,NULL,STUDY NIVOLUMAB IN NS 180 ML,600844,STUDY NIVOLUMAB IN NS 180 ML,NULL,NULL,NULL,NULL,0,0,0,6,0,0,0,6
other,NULL,"COPPER CHLORIDE 0.4 MG/ML IV SOLN""""",1900,"COPPER CHLORIDE 0.4 MG/ML IV SOLN""""",Cupric Chloride,Nutritional Products,Minerals & Electrolytes,Trace Minerals,0,0,0,6,0,0,0,6
other,NULL,"BACTRIM DESENSITIZATION 0.032 MG/500ML D5W""""",900199,"BACTRIM DESENSITIZATION 0.032 MG/500ML D5W""""",NULL,NULL,NULL,NULL,0,0,0,0,1,2,3,6
other,NULL,"BACTRIM DESENSITIZATION 160 MG/500ML D5W""""",900198,"BACTRIM DESENSITIZATION 160 MG/500ML D5W""""",NULL,NULL,NULL,NULL,0,0,0,0,1,2,3,6
other,NULL,INFLIXIMAB-ABDA (RENFLEXIS) IVPB,900598,INFLIXIMAB-ABDA (RENFLEXIS) IVPB,NULL,NULL,NULL,NULL,0,0,0,0,0,6,0,6
other,NULL,PEGASPARGASE INFUSION,900193,PEGASPARGASE INFUSION,NULL,NULL,NULL,NULL,0,0,1,4,0,0,0,5
other,NULL,"METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN""""",5002,"METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN""""",Metoclopramide HCl,Gastrointestinal Agents,Misc. Gi,Gastrointestinal Stimulants,0,0,0,5,0,0,0,5
other,NULL,NORMOSOL-R PH 7.4 IV SOLN IV BOLUS,600857,NORMOSOL-R PH 7.4 IV SOLN IV BOLUS,Electrolyte-R (PH 7.4) Solution,Nutritional Products,Minerals & Electrolytes,Electrolyte Mixtures,0,0,0,5,0,0,0,5
other,NULL,"BACTRIM DESENSITIZATION FULL DOSE 160 MG/250 ML D5W""""",600353,"BACTRIM DESENSITIZATION FULL DOSE 160 MG/250 ML D5W""""",NULL,NULL,NULL,NULL,0,0,0,0,1,2,2,5
other,NULL,"PEDIATRIC KCL 5 MEQ/NS OR D5W 50ML IVPB""""",900292,"PEDIATRIC KCL 5 MEQ/NS OR D5W 50ML IVPB""""",NULL,NULL,NULL,NULL,0,0,0,0,0,3,2,5
other,NULL,TOCILIZUMAB IVPB FOR COVID-19 ONLY,900365,TOCILIZUMAB IVPB FOR COVID-19 ONLY,NULL,NULL,NULL,NULL,0,0,0,0,0,0,5,5
other,NULL,"ONDANSETRON HCL 4 MG/2ML IJ SOLN""""",94096,"ONDANSETRON HCL 4 MG/2ML IJ SOLN""""",Ondansetron HCl,Gastrointestinal Agents,Antiemetics,5-HT3 Receptor Antagonists,1,0,0,3,0,0,0,4
other,NULL,DEXMEDETOMIDINE IV BOLUS,400135,DEXMEDETOMIDINE IV BOLUS,NULL,NULL,NULL,NULL,0,4,0,0,0,0,0,4
other,NULL,DEXRAZOXANE INFUSION,400136,DEXRAZOXANE INFUSION,NULL,NULL,NULL,NULL,0,0,4,0,0,0,0,4
other,NULL,"MAGNESIUM SULFATE 4 GM/50ML IV SOLN""""",129091,"MAGNESIUM SULFATE 4 GM/50ML IV SOLN""""",Magnesium Sulfate,Nutritional Products,Minerals & Electrolytes,Magnesium,0,0,1,2,1,0,0,4
other,NULL,"FAMOTIDINE 2MG/ML NS (NICU)""""",600260,"FAMOTIDINE 2MG/ML NS (NICU)""""",NULL,Gastrointestinal Agents,Ulcer Drugs,H-2 Antagonists,0,0,0,2,0,0,2,4
other,NULL,SODIUM THIOSULFATE 25 % IV SOLN,7364,SODIUM THIOSULFATE 25 % IV SOLN,Sodium Thiosulfate,Miscellaneous Products,Antidotes,Antidotes and Specific Antagonists,0,0,0,4,0,0,0,4
other,NULL,PEMBROLIZUMAB CHEMO INFUSION,900260,PEMBROLIZUMAB CHEMO INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,2,0,2,4
other,NULL,RITUXIMAB-ABBS STANDARD INFUSION,900359,RITUXIMAB-ABBS STANDARD INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,0,0,4,4
other,NULL,"VINCRISTINE SULFATE 1 MG/ML IV SOLN""""",8597,"VINCRISTINE SULFATE 1 MG/ML IV SOLN""""",vinCRIStine Sulfate,Antineoplastic Agents,Antineoplastics,Mitotic Inhibitors,2,1,0,0,0,0,0,3
other,NULL,"MAGNESIUM SULFATE 80 MG/ML IJ SOLN""""",4721,"MAGNESIUM SULFATE 80 MG/ML IJ SOLN""""",Magnesium Sulfate,Nutritional Products,Minerals & Electrolytes,Magnesium,3,0,0,0,0,0,0,3
other,NULL,D5LR + OXYTOCIN (OR+KCL) IV INFUSION,900023,D5LR + OXYTOCIN (OR+KCL) IV INFUSION,NULL,NULL,NULL,NULL,2,1,0,0,0,0,0,3
other,NULL,"HALOPERIDOL LACTATE 5 MG/ML IJ SOLN""""",3584,"HALOPERIDOL LACTATE 5 MG/ML IJ SOLN""""",Haloperidol Lactate,Central Nervous System Drugs,Antipsychotics,Butyrophenones,2,0,0,1,0,0,0,3
other,NULL,ANTIHEMOPHILIC FACTOR-VWF 500-1200 UNITS IV SOLR,70405,ANTIHEMOPHILIC FACTOR-VWF 500-1200 UNITS IV SOLR,Antihemophilic Factor-VWF,Hematological Agents,Misc. Hematological,Antihemophilic Products,0,3,0,0,0,0,0,3
other,NULL,"LACOSAMIDE 200 MG/20ML IV SOLN""""",96972,"LACOSAMIDE 200 MG/20ML IV SOLN""""",Lacosamide,Neuromuscular Drugs,Anticonvulsant,Anticonvulsants - Misc.,0,3,0,0,0,0,0,3
other,NULL,FACTOR VIII+VWF (HUMATE P) INFUSION,900076,FACTOR VIII+VWF (HUMATE P) INFUSION,NULL,NULL,NULL,NULL,0,3,0,0,0,0,0,3
other,NULL,"CUPRIC SULFATE 0.4 MG/ML IV SOLN""""",1986,"CUPRIC SULFATE 0.4 MG/ML IV SOLN""""",Cupric Sulfate,Nutritional Products,Minerals & Electrolytes,Trace Minerals,0,0,3,0,0,0,0,3
other,NULL,"DESMOPRESSIN 0.25MCG/0.5ML NS SYRINGE""""",600369,"DESMOPRESSIN 0.25MCG/0.5ML NS SYRINGE""""",NULL,Endocrine & Metabolic Drugs,Misc. Endocrine,Posterior Pituitary Hormones,0,0,3,0,0,0,0,3
other,NULL,"PHENOBARBITAL 10 MG/ML IN NS 2 ML (NICU) SYRINGE""""",600828,"PHENOBARBITAL 10 MG/ML IN NS 2 ML (NICU) SYRINGE""""",NULL,Central Nervous System Drugs,Hypnotics,Barbiturate Hypnotics,0,0,3,0,0,0,0,3
other,NULL,MITOMYCIN IVPB,900112,MITOMYCIN IVPB,NULL,NULL,NULL,NULL,0,0,0,1,0,0,2,3
other,NULL,"KPHOS 0.05 MM/ML D5W (NICU) IV SYRINGE""""",600714,"KPHOS 0.05 MM/ML D5W (NICU) IV SYRINGE""""",NULL,Nutritional Products,Minerals & Electrolytes,Phosphate,0,0,0,0,0,1,2,3
other,NULL,WILATE (VW:FACTOR VIII) CONTINUOUS INFUSION,900345,WILATE (VW:FACTOR VIII) CONTINUOUS INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,0,3,0,3
other,NULL,STUDY-IRON SUCROSE IV SYRINGE (NICU),900325,STUDY-IRON SUCROSE IV SYRINGE (NICU),NULL,NULL,NULL,NULL,0,0,0,0,0,3,0,3
other,NULL,CROTALIDAE IMMUNE FAB (EQUINE)(ANAVIP) IVPB,900361,CROTALIDAE IMMUNE FAB (EQUINE)(ANAVIP) IVPB,NULL,NULL,NULL,NULL,0,0,0,0,0,0,3,3
other,NULL,STUDY DAPTOMYCIN IVPB,110095,STUDY DAPTOMYCIN IVPB,NULL,NULL,NULL,NULL,2,0,0,0,0,0,0,2
other,NULL,"DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN""""",2508,"DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN""""",diphenhydrAMINE HCl,Respiratory Agents,Antihistamines,Antihistamines - Ethanolamines,1,0,0,1,0,0,0,2
other,NULL,ADENOSINE > 18 MG INFUSION,900540,ADENOSINE > 18 MG INFUSION,NULL,NULL,NULL,NULL,2,0,0,0,0,0,0,2
other,NULL,PROTHROMBIN COMPLEX CONC HUMAN 500 UNITS IV KIT,120319,PROTHROMBIN COMPLEX CONC HUMAN 500 UNITS IV KIT,Prothrombin Complex Conc Human,Hematological Agents,Misc. Hematological,Antihemophilic Products,1,1,0,0,0,0,0,2
other,NULL,ALTEPLASE INFUSION (IR ONLY),600535,ALTEPLASE INFUSION (IR ONLY),NULL,NULL,NULL,NULL,1,1,0,0,0,0,0,2
other,NULL,"STUDY SERELAXIN/ PLACEBO INFUSION""""",900208,"STUDY SERELAXIN/ PLACEBO INFUSION""""",NULL,NULL,NULL,NULL,2,0,0,0,0,0,0,2
other,NULL,"PROCAINAMIDE HCL 100 MG/ML IJ SOLN""""",6562,"PROCAINAMIDE HCL 100 MG/ML IJ SOLN""""",Procainamide HCl,Cardiovascular Agents,Antiarrhythmic,Antiarrhythmics Type I-A,0,1,0,0,0,1,0,2
other,NULL,INSULIN DRIP (NICU) IV SYRINGE,110520,INSULIN DRIP (NICU) IV SYRINGE,NULL,NULL,NULL,NULL,0,2,0,0,0,0,0,2
other,NULL,"STUDY BMS-936559/PLACEBO INFUSION 90 ML""""",900249,"STUDY BMS-936559/PLACEBO INFUSION 90 ML""""",NULL,NULL,NULL,NULL,0,0,2,0,0,0,0,2
other,NULL,COAGULATION FACTOR IX (RECOMB) 1000 UNITS IV SOLR,19814,COAGULATION FACTOR IX (RECOMB) 1000 UNITS IV SOLR,Coagulation Factor IX (Recomb),Hematological Agents,Misc. Hematological,Antihemophilic Products,0,0,2,0,0,0,0,2
other,NULL,ATEZOLIZUMAB (TECENTRIQ) 1200 MG CHEMO INFUSION,900262,ATEZOLIZUMAB (TECENTRIQ) 1200 MG CHEMO INFUSION,NULL,NULL,NULL,NULL,0,0,0,2,0,0,0,2
other,NULL,"IMMUNE GLOBULIN (HUMAN) 5 GM/50ML IJ SOLN""""",106115,"IMMUNE GLOBULIN (HUMAN) 5 GM/50ML IJ SOLN""""",Immune Globulin (Human),Biological,Antisera,Immune Serums,0,0,0,2,0,0,0,2
other,NULL,FAT EMULSION PLANT BASED 30 % IV EMUL,13393,FAT EMULSION PLANT BASED 30 % IV EMUL,Fat Emulsion Plant Based,Nutritional Products,Nutrients,Lipids,0,0,0,2,0,0,0,2
other,NULL,FLUORESCEIN SODIUM 25 % IV SOLN,135587,FLUORESCEIN SODIUM 25 % IV SOLN,Fluorescein Sodium,Topical Products,Ophthalmic,Ophthalmics - Misc.,0,0,0,1,0,1,0,2
other,NULL,C1 ESTERASE INHIBITOR HUMAN (BERINERT) INFUSION,900301,C1 ESTERASE INHIBITOR HUMAN (BERINERT) INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,2,0,0,2
other,NULL,IPILIMUMAB INFUSION,900185,IPILIMUMAB INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,2,0,0,2
other,NULL,"ERIBULIN MESYLATE 1 MG/2ML IV SOLN""""",105737,"ERIBULIN MESYLATE 1 MG/2ML IV SOLN""""",eriBULin Mesylate,Antineoplastic Agents,Antineoplastics,Mitotic Inhibitors,0,0,0,0,0,2,0,2
other,NULL,"PROCAINAMIDE IV CHALLENGE- EP LAB/BRUGADA SYNDROME""""",900580,"PROCAINAMIDE IV CHALLENGE- EP LAB/BRUGADA SYNDROME""""",NULL,NULL,NULL,NULL,0,0,0,0,0,2,0,2
other,NULL,"LIDOCAINE HCL (CARDIAC) PF 100 MG/5ML IV SOSY""""",143140,"LIDOCAINE HCL (CARDIAC) PF 100 MG/5ML IV SOSY""""",Lidocaine HCl (Cardiac),Cardiovascular Agents,Antiarrhythmic,Antiarrhythmics Type I-B,0,0,0,0,0,2,0,2
other,NULL,CALCIUM GLUCONATE 3 GM IN SODIUM CHLORIDE 250 ML,600608,CALCIUM GLUCONATE 3 GM IN SODIUM CHLORIDE 250 ML,NULL,Nutritional Products,Minerals & Electrolytes,Calcium,0,0,0,0,0,2,0,2
other,NULL,"CYCLOSPORINE 50 MG/ML IV SOLN""""",9705,"CYCLOSPORINE 50 MG/ML IV SOLN""""",cycloSPORINE,Miscellaneous Products,Assorted Classes,Immunosuppressive Agents,0,0,0,0,0,2,0,2
other,NULL,"OXYTOCIN 10 UNIT/ML IJ SOLN""""",5944,"OXYTOCIN 10 UNIT/ML IJ SOLN""""",Oxytocin,Endocrine & Metabolic Drugs,Oxytocics,Oxytocics,0,0,0,0,0,2,0,2
other,NULL,"SODIUM PHOSPHATE 0.05 MM/ML D5W (NICU) IV SYRINGE""""",600715,"SODIUM PHOSPHATE 0.05 MM/ML D5W (NICU) IV SYRINGE""""",NULL,Nutritional Products,Minerals & Electrolytes,Phosphate,0,0,0,0,0,0,2,2
other,NULL,NAB-PACLITAXEL INFUSION,900121,NAB-PACLITAXEL INFUSION,NULL,NULL,NULL,NULL,0,0,0,0,0,0,2,2
other,NULL,IMIPENEM-CILASTATIN IVPB CUSTOM > 500 MG,900027,IMIPENEM-CILASTATIN IVPB CUSTOM > 500 MG,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,1
other,NULL,"OCTREOTIDE ACETATE 100 MCG/ML IJ SOLN""""",91279,"OCTREOTIDE ACETATE 100 MCG/ML IJ SOLN""""",Octreotide Acetate,Endocrine & Metabolic Drugs,Misc. Endocrine,Somatostatic Agents,1,0,0,0,0,0,0,1
other,NULL,METHYLDOPATE IVPB,900031,METHYLDOPATE IVPB,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,1
other,NULL,"ALPROSTADIL 500 MCG/ML IJ SOLN""""",9001,"ALPROSTADIL 500 MCG/ML IJ SOLN""""",Alprostadil,Miscellaneous Products,Assorted Classes,Prostaglandins,1,0,0,0,0,0,0,1
other,NULL,TPN ADULT,200010,TPN ADULT,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,1
other,NULL,AMINOPHYLLINE INFUSION,400083,AMINOPHYLLINE INFUSION,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,1
other,NULL,LIDOCAINE IN DEXTROSE 5-7.5 % IV SOLN,27396,LIDOCAINE IN DEXTROSE 5-7.5 % IV SOLN,Lidocaine in Dextrose,Analgesics & Anesthetics,Local Anesthetics-Parenteral,Local Anesthetics - Amides,0,1,0,0,0,0,0,1
other,NULL,"PHENYTOIN 100 MG/50 ML NS PACKET-8BNS USE ONLY""""",600451,"PHENYTOIN 100 MG/50 ML NS PACKET-8BNS USE ONLY""""",NULL,Neuromuscular Drugs,Anticonvulsant,Hydantoins,0,1,0,0,0,0,0,1
other,NULL,"EPOETIN ALFA 10000 UNIT/ML IJ SOLN""""",9938,"EPOETIN ALFA 10000 UNIT/ML IJ SOLN""""",Epoetin Alfa,Hematological Agents,Hematopoietic Agents,Hematopoietic Growth Factors,0,1,0,0,0,0,0,1
other,NULL,"CAFFEINE CITRATE 60 MG/3ML IV SOLN""""",77412,"CAFFEINE CITRATE 60 MG/3ML IV SOLN""""",Caffeine Citrate,Central Nervous System Drugs,Stimulants,Analeptics,0,0,1,0,0,0,0,1
other,NULL,"PROMETHAZINE HCL 25 MG/ML IJ SOLN""""",6618,"PROMETHAZINE HCL 25 MG/ML IJ SOLN""""",Promethazine HCl,Respiratory Agents,Antihistamines,Antihistamines - Phenothiazines,0,0,0,1,0,0,0,1
other,NULL,"SUCCINYLCHOLINE CHLORIDE 20 MG/ML IJ SOLN""""",7536,"SUCCINYLCHOLINE CHLORIDE 20 MG/ML IJ SOLN""""",Succinylcholine Chloride,Neuromuscular Drugs,Neuromuscular Blockers,Depolarizing Muscle Relaxants,0,0,0,1,0,0,0,1
other,NULL,NORMOSOL-R PH 7.4 IV SOLN,28605,NORMOSOL-R PH 7.4 IV SOLN,Electrolyte-R (PH 7.4),Nutritional Products,Minerals & Electrolytes,Electrolyte Mixtures,0,0,0,1,0,0,0,1
other,NULL,"COSYNTROPIN 1 MCG/1 ML (NICU) IV SYRINGE""""",600285,"COSYNTROPIN 1 MCG/1 ML (NICU) IV SYRINGE""""",NULL,Miscellaneous Products,Diagnostic Products,Diagnostic Drugs,0,0,0,1,0,0,0,1
other,NULL,"PEMBROLIZUMAB 100 MG/4ML IV SOLN""""",126697,"PEMBROLIZUMAB 100 MG/4ML IV SOLN""""",Pembrolizumab,Antineoplastic Agents,Antineoplastics,Antineoplastic - Antibodies,0,0,0,0,1,0,0,1
other,NULL,DIPHENHYDRAMINE IVPB,400138,DIPHENHYDRAMINE IVPB,NULL,NULL,NULL,NULL,0,0,0,0,1,0,0,1
other,NULL,CISATRACURIUM IV BOLUS FROM BAG,600800,CISATRACURIUM IV BOLUS FROM BAG,NULL,Neuromuscular Drugs,Neuromuscular Blockers,Nondepolarizing Muscle Relaxants,0,0,0,0,1,0,0,1
other,NULL,FLUORESCEIN SODIUM 10 % IV SOLN,135586,FLUORESCEIN SODIUM 10 % IV SOLN,Fluorescein Sodium,Topical Products,Ophthalmic,Ophthalmics - Misc.,0,0,0,0,0,1,0,1
other,NULL,"DOXORUBICIN HCL 2 MG/ML IV SOLN""""",2616,"DOXORUBICIN HCL 2 MG/ML IV SOLN""""",DOXOrubicin HCl,Antineoplastic Agents,Antineoplastics,Antineoplastic Antibiotics,0,0,0,0,0,1,0,1
other,NULL,"STUDY-METHYLENE BLUE (PROVAYBLUE) 5 MG/ML IN DEXTROSE 5% 50ML""""",900329,"STUDY-METHYLENE BLUE (PROVAYBLUE) 5 MG/ML IN DEXTROSE 5% 50ML""""",NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1
other,NULL,TOCILIZUMAB IVPB,900143,TOCILIZUMAB IVPB,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1
other,NULL,"EPOETIN ALFA-EPBX 2000 UNIT/ML IJ SOLN""""",140052,"EPOETIN ALFA-EPBX 2000 UNIT/ML IJ SOLN""""",Epoetin Alfa-epbx,Hematological Agents,Hematopoietic Agents,Hematopoietic Growth Factors,0,0,0,0,0,0,1,1
steroid,NULL,DEXAMETHASONE IVPB,400055,DEXAMETHASONE IVPB,NULL,NULL,NULL,NULL,852,1067,1044,841,504,351,100,4759
steroid,NULL,METHYLPREDNISOLONE IVPB,410029,METHYLPREDNISOLONE IVPB,NULL,NULL,NULL,NULL,647,616,533,459,461,461,300,3477
steroid,NULL,"HYDROCORTISONE SOD SUCC 1MG/ML NS (NICU)""""",600269,"HYDROCORTISONE SOD SUCC 1MG/ML NS (NICU)""""",NULL,Endocrine & Metabolic Drugs,Corticosteroids,Glucocorticosteroids,0,0,130,773,641,881,153,2578
steroid,NULL,"DEXAMETHASONE 0.4MG/ML INJ (NICU)""""",600324,"DEXAMETHASONE 0.4MG/ML INJ (NICU)""""",NULL,Endocrine & Metabolic Drugs,Corticosteroids,Glucocorticosteroids,0,0,0,29,3,49,10,91
steroid,NULL,HYDROCORTISONE IVPB,400162,HYDROCORTISONE IVPB,NULL,NULL,NULL,NULL,12,10,4,24,8,0,0,58
steroid,NULL,"METHYLPREDNISOLONE 2.5MG/ML NS (NICU)""""",600264,"METHYLPREDNISOLONE 2.5MG/ML NS (NICU)""""",NULL,Endocrine & Metabolic Drugs,Corticosteroids,Glucocorticosteroids,0,0,0,7,0,0,0,7
steroid,NULL,METHYLPREDNISOLONE CONTINUOUS INFUSION,400032,METHYLPREDNISOLONE CONTINUOUS INFUSION,NULL,NULL,NULL,NULL,5,0,0,0,0,0,0,5
steroid,NULL,METHYLPREDNISOLONE SODIUM SUCC 125 MG IJ SOLR,10578,METHYLPREDNISOLONE SODIUM SUCC 125 MG IJ SOLR,methylPREDNISolone Sodium Succ,Endocrine & Metabolic Drugs,Corticosteroids,Glucocorticosteroids,0,0,0,3,0,0,1,4
steroid,NULL,METHYLPREDNISOLONE IN NS 100ML,900033,METHYLPREDNISOLONE IN NS 100ML,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,1
steroid,NULL,"DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML IJ SOLN""""",2332,"DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML IJ SOLN""""",Dexamethasone Sodium Phosphate,Endocrine & Metabolic Drugs,Corticosteroids,Glucocorticosteroids,0,0,0,1,0,0,0,1
vasopressor,norepinephrine,NOREPINEPHRINE INFUSION DOUBLE CONCENTRATE,400036,NOREPINEPHRINE INFUSION DOUBLE CONCENTRATE,NULL,NULL,NULL,NULL,15501,21041,21819,29481,24605,7913,3255,123615
vasopressor,norepinephrine,"NOREPINEPHRINE-SODIUM CHLORIDE 8-0.9 MG/250ML-% IV SOLN""""",133797,"NOREPINEPHRINE-SODIUM CHLORIDE 8-0.9 MG/250ML-% IV SOLN""""",Norepinephrine-Sodium Chloride,Cardiovascular Agents,Pressors,Vasopressors,0,0,0,0,14451,41385,22119,77955
vasopressor,vasopressin,VASOPRESSIN INFUSION,400033,VASOPRESSIN INFUSION,NULL,NULL,NULL,NULL,2517,3559,3237,4528,3374,1909,2476,21600
vasopressor,epinephrine,EPINEPHRINE IV INFUSION STANDARD AND DOUBLE CONC,200007,EPINEPHRINE IV INFUSION STANDARD AND DOUBLE CONC,NULL,NULL,NULL,NULL,1616,2184,3146,4186,4310,4718,898,21058
